Accelerometer-Avg__1,Accelerometer-Avg__2,Accelerometer-Avg__3,Accelerometer-Avg_Total,Accelerometer-Deviation__1,Accelerometer-Deviation__2,Accelerometer-Deviation__3,Accelerometer-Deviation_Total,Accelerometer-Skewness__1,Accelerometer-Skewness__2,Accelerometer-Skewness__3,Accelerometer-Skewness_Total,Accelerometer-Kurtosis__1,Accelerometer-Kurtosis__2,Accelerometer-Kurtosis__3,Accelerometer-Kurtosis_Total,Accelerometer-Zero__1,Accelerometer-Zero__2,Accelerometer-Zero__3,Accelerometer-Zero_Total,Accelerometer-Correlation__0__1,Accelerometer-Correlation__0__2,Accelerometer-Correlation__1__2,Accelerometer-Correlation__0__Total,Accelerometer-Correlation__1__Total,Accelerometer-Correlation__2__Total,Accelerometer-Dc__1,Accelerometer-Dc__2,Accelerometer-Dc__3,Accelerometer-Energy__1,Accelerometer-Energy__2,Accelerometer-Energy__3,Accelerometer-Entropy__1,Accelerometer-Entropy__2,Accelerometer-Entropy__3,Gyroscope-Avg__1,Gyroscope-Avg__2,Gyroscope-Avg__3,Gyroscope-Avg_Total,Gyroscope-Deviation__1,Gyroscope-Deviation__2,Gyroscope-Deviation__3,Gyroscope-Deviation_Total,Gyroscope-Skewness__1,Gyroscope-Skewness__2,Gyroscope-Skewness__3,Gyroscope-Skewness_Total,Gyroscope-Kurtosis__1,Gyroscope-Kurtosis__2,Gyroscope-Kurtosis__3,Gyroscope-Kurtosis_Total,Gyroscope-Zero__1,Gyroscope-Zero__2,Gyroscope-Zero__3,Gyroscope-Zero_Total,Gyroscope-Correlation__0__1,Gyroscope-Correlation__0__2,Gyroscope-Correlation__1__2,Gyroscope-Correlation__0__Total,Gyroscope-Correlation__1__Total,Gyroscope-Correlation__2__Total,Gyroscope-Dc__1,Gyroscope-Dc__2,Gyroscope-Dc__3,Gyroscope-Energy__1,Gyroscope-Energy__2,Gyroscope-Energy__3,Gyroscope-Entropy__1,Gyroscope-Entropy__2,Gyroscope-Entropy__3,Magnetometer-Avg__1,Magnetometer-Avg__2,Magnetometer-Avg__3,Magnetometer-Avg_Total,Magnetometer-Deviation__1,Magnetometer-Deviation__2,Magnetometer-Deviation__3,Magnetometer-Deviation_Total,Magnetometer-Skewness__1,Magnetometer-Skewness__2,Magnetometer-Skewness__3,Magnetometer-Skewness_Total,Magnetometer-Kurtosis__1,Magnetometer-Kurtosis__2,Magnetometer-Kurtosis__3,Magnetometer-Kurtosis_Total,Magnetometer-Zero__1,Magnetometer-Zero__2,Magnetometer-Zero__3,Magnetometer-Zero_Total,Magnetometer-Correlation__0__1,Magnetometer-Correlation__0__2,Magnetometer-Correlation__1__2,Magnetometer-Correlation__0__Total,Magnetometer-Correlation__1__Total,Magnetometer-Correlation__2__Total,Magnetometer-Dc__1,Magnetometer-Dc__2,Magnetometer-Dc__3,Magnetometer-Energy__1,Magnetometer-Energy__2,Magnetometer-Energy__3,Magnetometer-Entropy__1,Magnetometer-Entropy__2,Magnetometer-Entropy__3,action,participant
-0.075830,0.859714,0.487134,0.423673,0.005298,0.004723,0.003830,0.004617,0.400587,-0.572852,0.116991,-0.018425,0.511037,1.178538,0.083641,0.591072,0.000000,0.000000,0.000000,0.000000,-0.003058,-0.112881,-0.680434,1.050694,0.455070,0.003904,0.645010,82.781199,26.578158,0.647171,82.782668,26.579183,-0.650932,-317.334205,-34.849450,-0.075830,0.859714,0.487134,0.423673,0.005298,0.004723,0.003830,0.004617,0.400587,-0.572852,0.116991,-0.018425,0.511037,1.178538,0.083641,0.591072,0.000000,0.000000,0.000000,0.000000,-0.003058,-0.112881,-0.680434,1.050694,0.455070,0.003904,0.645010,82.781199,26.578158,0.647171,82.782668,26.579183,-0.650932,-317.334205,-34.849450,-0.075830,0.859714,0.487134,0.423673,0.005298,0.004723,0.003830,0.004617,0.400587,-0.572852,0.116991,-0.018425,0.511037,1.178538,0.083641,0.591072,0.000000,0.000000,0.000000,0.000000,-0.003058,-0.112881,-0.680434,1.050694,0.455070,0.003904,0.645010,82.781199,26.578158,0.647171,82.782668,26.579183,-0.650932,-317.334205,-34.849450,shortSeat,J
-0.081277,0.860732,0.485027,0.421494,0.005892,0.004658,0.003867,0.004806,1.374904,0.209019,-0.346346,0.412526,2.507015,0.254010,-0.558875,0.734050,0.000000,0.000000,0.000000,0.000000,-0.221318,0.291859,-0.260330,1.246421,0.488401,0.910207,0.742175,82.977583,26.349193,0.743751,82.978730,26.349785,-0.748723,-320.234702,-34.456141,-0.081277,0.860732,0.485027,0.421494,0.005892,0.004658,0.003867,0.004806,1.374904,0.209019,-0.346346,0.412526,2.507015,0.254010,-0.558875,0.734050,0.000000,0.000000,0.000000,0.000000,-0.221318,0.291859,-0.260330,1.246421,0.488401,0.910207,0.742175,82.977583,26.349193,0.743751,82.978730,26.349785,-0.748723,-320.234702,-34.456141,-0.081277,0.860732,0.485027,0.421494,0.005892,0.004658,0.003867,0.004806,1.374904,0.209019,-0.346346,0.412526,2.507015,0.254010,-0.558875,0.734050,0.000000,0.000000,0.000000,0.000000,-0.221318,0.291859,-0.260330,1.246421,0.488401,0.910207,0.742175,82.977583,26.349193,0.743751,82.978730,26.349785,-0.748723,-320.234702,-34.456141,shortSeat,J
-0.077554,0.859625,0.487196,0.423089,0.007658,0.008669,0.006651,0.007659,0.719778,-0.362542,-0.088688,0.089516,0.284074,0.423145,-0.058312,0.216303,0.000000,0.000000,0.000000,0.000000,0.082552,0.018089,-0.542328,1.108977,0.743448,0.272596,0.676353,82.767116,26.586653,0.680198,82.771392,26.589314,-0.684354,-317.168573,-34.866869,-0.077554,0.859625,0.487196,0.423089,0.007658,0.008669,0.006651,0.007659,0.719778,-0.362542,-0.088688,0.089516,0.284074,0.423145,-0.058312,0.216303,0.000000,0.000000,0.000000,0.000000,0.082552,0.018089,-0.542328,1.108977,0.743448,0.272596,0.676353,82.767116,26.586653,0.680198,82.771392,26.589314,-0.684354,-317.168573,-34.866869,-0.077554,0.859625,0.487196,0.423089,0.007658,0.008669,0.006651,0.007659,0.719778,-0.362542,-0.088688,0.089516,0.284074,0.423145,-0.058312,0.216303,0.000000,0.000000,0.000000,0.000000,0.082552,0.018089,-0.542328,1.108977,0.743448,0.272596,0.676353,82.767116,26.586653,0.680198,82.771392,26.589314,-0.684354,-317.168573,-34.866869,shortSeat,J
-0.079366,0.860125,0.486830,0.422530,0.009387,0.006612,0.004452,0.006817,-0.443367,0.167613,-0.366640,-0.214132,0.947962,1.595899,-0.112447,0.810471,0.000000,0.000000,0.000000,0.000000,-0.312424,-0.334768,-0.172784,0.855415,0.426833,0.024476,0.708010,82.862518,26.545296,0.715355,82.864178,26.546645,-0.719953,-318.535305,-34.793534,-0.079366,0.860125,0.486830,0.422530,0.009387,0.006612,0.004452,0.006817,-0.443367,0.167613,-0.366640,-0.214132,0.947962,1.595899,-0.112447,0.810471,0.000000,0.000000,0.000000,0.000000,-0.312424,-0.334768,-0.172784,0.855415,0.426833,0.024476,0.708010,82.862518,26.545296,0.715355,82.864178,26.546645,-0.719953,-318.535305,-34.793534,-0.079366,0.860125,0.486830,0.422530,0.009387,0.006612,0.004452,0.006817,-0.443367,0.167613,-0.366640,-0.214132,0.947962,1.595899,-0.112447,0.810471,0.000000,0.000000,0.000000,0.000000,-0.312424,-0.334768,-0.172784,0.855415,0.426833,0.024476,0.708010,82.862518,26.545296,0.715355,82.864178,26.546645,-0.719953,-318.535305,-34.793534,shortSeat,J
-0.079179,0.859830,0.487107,0.422586,0.003331,0.003625,0.003397,0.003451,0.425589,0.003192,0.287340,0.238707,2.972616,-0.307565,-0.414973,0.750026,0.000000,0.000000,0.000000,0.000000,-0.229538,0.172129,-0.504562,0.893458,0.332176,0.620575,0.702693,82.803306,26.575051,0.703398,82.803995,26.575910,-0.707843,-317.647823,-34.843824,-0.079179,0.859830,0.487107,0.422586,0.003331,0.003625,0.003397,0.003451,0.425589,0.003192,0.287340,0.238707,2.972616,-0.307565,-0.414973,0.750026,0.000000,0.000000,0.000000,0.000000,-0.229538,0.172129,-0.504562,0.893458,0.332176,0.620575,0.702693,82.803306,26.575051,0.703398,82.803995,26.575910,-0.707843,-317.647823,-34.843824,-0.079179,0.859830,0.487107,0.422586,0.003331,0.003625,0.003397,0.003451,0.425589,0.003192,0.287340,0.238707,2.972616,-0.307565,-0.414973,0.750026,0.000000,0.000000,0.000000,0.000000,-0.229538,0.172129,-0.504562,0.893458,0.332176,0.620575,0.702693,82.803306,26.575051,0.703398,82.803995,26.575910,-0.707843,-317.647823,-34.843824,shortSeat,J
-0.075446,0.859455,0.488420,0.424143,0.006212,0.005172,0.005488,0.005624,1.094117,-0.234466,0.295565,0.385072,2.221605,1.650944,2.544982,2.139177,0.000000,0.000000,0.000000,0.000000,0.111381,-0.094029,-0.752267,1.115207,0.308551,0.180184,0.639162,82.731619,26.719527,0.641844,82.733309,26.721393,-0.645543,-316.610122,-35.094335,-0.075446,0.859455,0.488420,0.424143,0.006212,0.005172,0.005488,0.005624,1.094117,-0.234466,0.295565,0.385072,2.221605,1.650944,2.544982,2.139177,0.000000,0.000000,0.000000,0.000000,0.111381,-0.094029,-0.752267,1.115207,0.308551,0.180184,0.639162,82.731619,26.719527,0.641844,82.733309,26.721393,-0.645543,-316.610122,-35.094335,-0.075446,0.859455,0.488420,0.424143,0.006212,0.005172,0.005488,0.005624,1.094117,-0.234466,0.295565,0.385072,2.221605,1.650944,2.544982,2.139177,0.000000,0.000000,0.000000,0.000000,0.111381,-0.094029,-0.752267,1.115207,0.308551,0.180184,0.639162,82.731619,26.719527,0.641844,82.733309,26.721393,-0.645543,-316.610122,-35.094335,shortSeat,J
-0.071804,0.858893,0.488330,0.425140,0.006176,0.007390,0.006953,0.006840,0.531104,-1.127780,1.484000,0.295775,-0.253409,2.003371,2.685281,1.478414,0.000000,0.000000,0.000000,0.000000,-0.312747,0.363816,-0.734665,0.934869,0.051233,0.551305,0.578856,82.624518,26.709923,0.581716,82.628174,26.713667,-0.584753,-315.075933,-35.081010,-0.071804,0.858893,0.488330,0.425140,0.006176,0.007390,0.006953,0.006840,0.531104,-1.127780,1.484000,0.295775,-0.253409,2.003371,2.685281,1.478414,0.000000,0.000000,0.000000,0.000000,-0.312747,0.363816,-0.734665,0.934869,0.051233,0.551305,0.578856,82.624518,26.709923,0.581716,82.628174,26.713667,-0.584753,-315.075933,-35.081010,-0.071804,0.858893,0.488330,0.425140,0.006176,0.007390,0.006953,0.006840,0.531104,-1.127780,1.484000,0.295775,-0.253409,2.003371,2.685281,1.478414,0.000000,0.000000,0.000000,0.000000,-0.312747,0.363816,-0.734665,0.934869,0.051233,0.551305,0.578856,82.624518,26.709923,0.581716,82.628174,26.713667,-0.584753,-315.075933,-35.081010,shortSeat,J
-0.072929,0.859580,0.487705,0.424786,0.003278,0.003913,0.002990,0.003394,0.083360,0.128053,0.501332,0.237582,0.375225,0.087510,0.554040,0.338925,0.000000,0.000000,0.000000,0.000000,0.139453,0.074115,-0.610328,1.191968,0.750102,0.248821,0.596235,82.755426,26.640624,0.596884,82.756095,26.640931,-0.600082,-316.944083,-34.955680,-0.072929,0.859580,0.487705,0.424786,0.003278,0.003913,0.002990,0.003394,0.083360,0.128053,0.501332,0.237582,0.375225,0.087510,0.554040,0.338925,0.000000,0.000000,0.000000,0.000000,0.139453,0.074115,-0.610328,1.191968,0.750102,0.248821,0.596235,82.755426,26.640624,0.596884,82.756095,26.640931,-0.600082,-316.944083,-34.955680,-0.072929,0.859580,0.487705,0.424786,0.003278,0.003913,0.002990,0.003394,0.083360,0.128053,0.501332,0.237582,0.375225,0.087510,0.554040,0.338925,0.000000,0.000000,0.000000,0.000000,0.139453,0.074115,-0.610328,1.191968,0.750102,0.248821,0.596235,82.755426,26.640624,0.596884,82.756095,26.640931,-0.600082,-316.944083,-34.955680,shortSeat,J
-0.538875,0.505545,0.545598,0.170756,0.332775,0.152031,0.283656,0.256154,-0.230743,-0.570043,-0.214428,-0.338405,-1.214363,-0.776533,-1.654936,-1.215277,0.000000,0.000000,0.000000,0.000000,-0.079811,0.900267,0.199154,2.248676,0.710366,2.395122,33.738241,29.252262,34.700556,44.926070,31.213143,42.351473,-75.017519,-43.272782,-68.104311,-0.538875,0.505545,0.545598,0.170756,0.332775,0.152031,0.283656,0.256154,-0.230743,-0.570043,-0.214428,-0.338405,-1.214363,-0.776533,-1.654936,-1.215277,0.000000,0.000000,0.000000,0.000000,-0.079811,0.900267,0.199154,2.248676,0.710366,2.395122,33.738241,29.252262,34.700556,44.926070,31.213143,42.351473,-75.017519,-43.272782,-68.104311,-0.538875,0.505545,0.545598,0.170756,0.332775,0.152031,0.283656,0.256154,-0.230743,-0.570043,-0.214428,-0.338405,-1.214363,-0.776533,-1.654936,-1.215277,0.000000,0.000000,0.000000,0.000000,-0.079811,0.900267,0.199154,2.248676,0.710366,2.395122,33.738241,29.252262,34.700556,44.926070,31.213143,42.351473,-75.017519,-43.272782,-68.104311,shortSitting,J
-0.686789,0.413491,0.420868,0.049190,0.353281,0.184475,0.297536,0.278431,0.562970,0.246320,1.023698,0.610996,-1.083276,-0.965225,-0.185425,-0.744642,0.000000,0.000000,0.000000,0.000000,-0.016842,0.872614,0.223999,2.190161,0.880554,2.324227,59.715257,21.740624,21.956859,67.999572,23.370706,30.284987,-168.519110,-29.397343,-41.240972,-0.686789,0.413491,0.420868,0.049190,0.353281,0.184475,0.297536,0.278431,0.562970,0.246320,1.023698,0.610996,-1.083276,-0.965225,-0.185425,-0.744642,0.000000,0.000000,0.000000,0.000000,-0.016842,0.872614,0.223999,2.190161,0.880554,2.324227,59.715257,21.740624,21.956859,67.999572,23.370706,30.284987,-168.519110,-29.397343,-41.240972,-0.686789,0.413491,0.420868,0.049190,0.353281,0.184475,0.297536,0.278431,0.562970,0.246320,1.023698,0.610996,-1.083276,-0.965225,-0.185425,-0.744642,0.000000,0.000000,0.000000,0.000000,-0.016842,0.872614,0.223999,2.190161,0.880554,2.324227,59.715257,21.740624,21.956859,67.999572,23.370706,30.284987,-168.519110,-29.397343,-41.240972,shortSitting,J
-0.661034,0.466735,0.396111,0.067271,0.392934,0.188890,0.270941,0.284255,0.321708,-0.122478,1.143931,0.447720,-1.393502,-1.394378,0.369740,-0.806047,0.017094,0.000000,0.000000,0.005698,0.303833,0.791070,0.521769,2.338247,1.581838,2.393402,59.361788,26.727339,20.007043,69.189539,29.661978,26.946657,-169.318093,-39.735860,-35.009904,-0.661034,0.466735,0.396111,0.067271,0.392934,0.188890,0.270941,0.284255,0.321708,-0.122478,1.143931,0.447720,-1.393502,-1.394378,0.369740,-0.806047,0.017094,0.000000,0.000000,0.005698,0.303833,0.791070,0.521769,2.338247,1.581838,2.393402,59.361788,26.727339,20.007043,69.189539,29.661978,26.946657,-169.318093,-39.735860,-35.009904,-0.661034,0.466735,0.396111,0.067271,0.392934,0.188890,0.270941,0.284255,0.321708,-0.122478,1.143931,0.447720,-1.393502,-1.394378,0.369740,-0.806047,0.017094,0.000000,0.000000,0.005698,0.303833,0.791070,0.521769,2.338247,1.581838,2.393402,59.361788,26.727339,20.007043,69.189539,29.661978,26.946657,-169.318093,-39.735860,-35.009904,shortSitting,J
-0.663752,0.404487,0.471327,0.070687,0.385208,0.154922,0.303503,0.281211,0.136527,0.089532,0.297262,0.174440,-1.291854,-1.142975,-1.487467,-1.307432,0.017699,0.000000,0.000000,0.005900,0.085953,0.843134,0.417045,2.327141,1.118755,2.463966,55.188833,19.646723,25.893190,66.551638,21.199969,35.511778,-161.907434,-26.095814,-51.786334,-0.663752,0.404487,0.471327,0.070687,0.385208,0.154922,0.303503,0.281211,0.136527,0.089532,0.297262,0.174440,-1.291854,-1.142975,-1.487467,-1.307432,0.017699,0.000000,0.000000,0.005900,0.085953,0.843134,0.417045,2.327141,1.118755,2.463966,55.188833,19.646723,25.893190,66.551638,21.199969,35.511778,-161.907434,-26.095814,-51.786334,-0.663752,0.404487,0.471327,0.070687,0.385208,0.154922,0.303503,0.281211,0.136527,0.089532,0.297262,0.174440,-1.291854,-1.142975,-1.487467,-1.307432,0.017699,0.000000,0.000000,0.005900,0.085953,0.843134,0.417045,2.327141,1.118755,2.463966,55.188833,19.646723,25.893190,66.551638,21.199969,35.511778,-161.907434,-26.095814,-51.786334,shortSitting,J
-0.663478,0.397469,0.467407,0.067133,0.333380,0.193721,0.319420,0.282174,0.442561,0.307046,0.110542,0.286717,-0.874592,-0.674626,-1.455532,-1.001583,0.017699,0.000000,0.017699,0.011799,0.036840,0.791250,0.296435,2.102457,1.065620,2.270349,53.560788,20.380277,25.290373,62.302013,22.092564,36.216351,-138.864043,-27.461557,-53.298426,-0.663478,0.397469,0.467407,0.067133,0.333380,0.193721,0.319420,0.282174,0.442561,0.307046,0.110542,0.286717,-0.874592,-0.674626,-1.455532,-1.001583,0.017699,0.000000,0.017699,0.011799,0.036840,0.791250,0.296435,2.102457,1.065620,2.270349,53.560788,20.380277,25.290373,62.302013,22.092564,36.216351,-138.864043,-27.461557,-53.298426,-0.663478,0.397469,0.467407,0.067133,0.333380,0.193721,0.319420,0.282174,0.442561,0.307046,0.110542,0.286717,-0.874592,-0.674626,-1.455532,-1.001583,0.017699,0.000000,0.017699,0.011799,0.036840,0.791250,0.296435,2.102457,1.065620,2.270349,53.560788,20.380277,25.290373,62.302013,22.092564,36.216351,-138.864043,-27.461557,-53.298426,shortSitting,J
-0.601098,0.466741,0.449554,0.105065,0.386767,0.219787,0.298804,0.301786,0.276926,-0.008820,0.529851,0.265986,-1.510455,-1.234155,-1.342116,-1.362242,0.008929,0.000000,0.000000,0.002976,0.084472,0.903011,0.200895,2.237200,1.035457,2.293721,43.835853,27.935175,23.496562,57.221657,29.809217,32.634838,-116.995609,-40.620520,-46.054235,-0.601098,0.466741,0.449554,0.105065,0.386767,0.219787,0.298804,0.301786,0.276926,-0.008820,0.529851,0.265986,-1.510455,-1.234155,-1.342116,-1.362242,0.008929,0.000000,0.000000,0.002976,0.084472,0.903011,0.200895,2.237200,1.035457,2.293721,43.835853,27.935175,23.496562,57.221657,29.809217,32.634838,-116.995609,-40.620520,-46.054235,-0.601098,0.466741,0.449554,0.105065,0.386767,0.219787,0.298804,0.301786,0.276926,-0.008820,0.529851,0.265986,-1.510455,-1.234155,-1.342116,-1.362242,0.008929,0.000000,0.000000,0.002976,0.084472,0.903011,0.200895,2.237200,1.035457,2.293721,43.835853,27.935175,23.496562,57.221657,29.809217,32.634838,-116.995609,-40.620520,-46.054235,shortSitting,J
-0.533816,0.513509,0.593904,0.191199,0.371286,0.111236,0.270440,0.250987,-0.549605,0.338541,-0.407723,-0.206262,-1.208483,0.437648,-1.504144,-0.758326,0.000000,0.000000,0.000000,0.000000,-0.123847,0.884648,-0.098771,2.377627,0.153559,2.342393,38.713051,30.806527,41.750245,48.200617,31.471368,48.547973,-83.509451,-43.472621,-84.557640,-0.533816,0.513509,0.593904,0.191199,0.371286,0.111236,0.270440,0.250987,-0.549605,0.338541,-0.407723,-0.206262,-1.208483,0.437648,-1.504144,-0.758326,0.000000,0.000000,0.000000,0.000000,-0.123847,0.884648,-0.098771,2.377627,0.153559,2.342393,38.713051,30.806527,41.750245,48.200617,31.471368,48.547973,-83.509451,-43.472621,-84.557640,-0.533816,0.513509,0.593904,0.191199,0.371286,0.111236,0.270440,0.250987,-0.549605,0.338541,-0.407723,-0.206262,-1.208483,0.437648,-1.504144,-0.758326,0.000000,0.000000,0.000000,0.000000,-0.123847,0.884648,-0.098771,2.377627,0.153559,2.342393,38.713051,30.806527,41.750245,48.200617,31.471368,48.547973,-83.509451,-43.472621,-84.557640,shortSitting,J
-0.534894,0.538885,0.584752,0.196248,0.335239,0.130348,0.232511,0.232699,-0.470024,-0.620950,-0.490758,-0.527244,-1.330693,0.799094,-1.047287,-0.526295,0.000000,0.000000,0.000000,0.000000,0.023290,0.870522,0.334628,2.323516,0.928066,2.440755,37.140012,33.685111,40.210848,45.030079,34.734794,44.747597,-74.862511,-50.150404,-74.084988,-0.534894,0.538885,0.584752,0.196248,0.335239,0.130348,0.232511,0.232699,-0.470024,-0.620950,-0.490758,-0.527244,-1.330693,0.799094,-1.047287,-0.526295,0.000000,0.000000,0.000000,0.000000,0.023290,0.870522,0.334628,2.323516,0.928066,2.440755,37.140012,33.685111,40.210848,45.030079,34.734794,44.747597,-74.862511,-50.150404,-74.084988,-0.534894,0.538885,0.584752,0.196248,0.335239,0.130348,0.232511,0.232699,-0.470024,-0.620950,-0.490758,-0.527244,-1.330693,0.799094,-1.047287,-0.526295,0.000000,0.000000,0.000000,0.000000,0.023290,0.870522,0.334628,2.323516,0.928066,2.440755,37.140012,33.685111,40.210848,45.030079,34.734794,44.747597,-74.862511,-50.150404,-74.084988,shortSitting,J
-0.674575,0.437469,0.417221,0.060038,0.363105,0.172433,0.284295,0.273278,0.470877,-0.081729,0.699744,0.362964,-0.969115,-1.212988,-1.130729,-1.104277,0.017699,0.000000,0.000000,0.005900,0.199700,0.859822,0.406490,2.349195,1.319203,2.439251,57.670628,23.205921,20.903486,66.319317,24.985708,28.803396,-160.539271,-32.078711,-38.656948,-0.674575,0.437469,0.417221,0.060038,0.363105,0.172433,0.284295,0.273278,0.470877,-0.081729,0.699744,0.362964,-0.969115,-1.212988,-1.130729,-1.104277,0.017699,0.000000,0.000000,0.005900,0.199700,0.859822,0.406490,2.349195,1.319203,2.439251,57.670628,23.205921,20.903486,66.319317,24.985708,28.803396,-160.539271,-32.078711,-38.656948,-0.674575,0.437469,0.417221,0.060038,0.363105,0.172433,0.284295,0.273278,0.470877,-0.081729,0.699744,0.362964,-0.969115,-1.212988,-1.130729,-1.104277,0.017699,0.000000,0.000000,0.005900,0.199700,0.859822,0.406490,2.349195,1.319203,2.439251,57.670628,23.205921,20.903486,66.319317,24.985708,28.803396,-160.539271,-32.078711,-38.656948,shortSitting,J
-0.724122,0.397904,0.385948,0.019910,0.324334,0.166979,0.314139,0.268484,0.627621,0.116654,0.831252,0.525176,-0.976268,-0.312502,-0.911447,-0.733405,0.000000,0.000000,0.000000,0.000000,-0.162015,0.809608,0.076708,2.054538,0.515968,2.195778,66.735409,19.856709,18.862622,72.397624,21.414127,28.478510,-195.428695,-26.314064,-37.852199,-0.724122,0.397904,0.385948,0.019910,0.324334,0.166979,0.314139,0.268484,0.627621,0.116654,0.831252,0.525176,-0.976268,-0.312502,-0.911447,-0.733405,0.000000,0.000000,0.000000,0.000000,-0.162015,0.809608,0.076708,2.054538,0.515968,2.195778,66.735409,19.856709,18.862622,72.397624,21.414127,28.478510,-195.428695,-26.314064,-37.852199,-0.724122,0.397904,0.385948,0.019910,0.324334,0.166979,0.314139,0.268484,0.627621,0.116654,0.831252,0.525176,-0.976268,-0.312502,-0.911447,-0.733405,0.000000,0.000000,0.000000,0.000000,-0.162015,0.809608,0.076708,2.054538,0.515968,2.195778,66.735409,19.856709,18.862622,72.397624,21.414127,28.478510,-195.428695,-26.314064,-37.852199,shortSitting,J
-0.659902,0.557777,0.313188,0.070354,0.290464,0.285127,0.195798,0.257130,0.691864,0.265043,0.833911,0.596939,-0.953829,-1.324837,-0.649297,-0.975988,0.017857,0.000000,0.000000,0.005952,0.638098,0.887552,0.522585,2.513067,2.227642,2.343577,49.925418,35.470175,12.137964,58.222075,43.950199,15.279419,-121.255560,-72.335587,-17.693183,-0.659902,0.557777,0.313188,0.070354,0.290464,0.285127,0.195798,0.257130,0.691864,0.265043,0.833911,0.596939,-0.953829,-1.324837,-0.649297,-0.975988,0.017857,0.000000,0.000000,0.005952,0.638098,0.887552,0.522585,2.513067,2.227642,2.343577,49.925418,35.470175,12.137964,58.222075,43.950199,15.279419,-121.255560,-72.335587,-17.693183,-0.659902,0.557777,0.313188,0.070354,0.290464,0.285127,0.195798,0.257130,0.691864,0.265043,0.833911,0.596939,-0.953829,-1.324837,-0.649297,-0.975988,0.017857,0.000000,0.000000,0.005952,0.638098,0.887552,0.522585,2.513067,2.227642,2.343577,49.925418,35.470175,12.137964,58.222075,43.950199,15.279419,-121.255560,-72.335587,-17.693183,shortStanding,J
-0.807786,0.315187,0.360750,-0.043949,0.302669,0.167438,0.298663,0.256256,1.396309,0.580235,1.390197,1.122247,0.778298,-0.778373,0.537270,0.179065,0.017857,0.000000,0.000000,0.005952,-0.189990,0.862934,0.110341,2.062713,0.557600,2.256806,76.500055,12.080340,17.689098,83.342118,14.266403,24.566088,-325.715530,-16.348903,-31.468360,-0.807786,0.315187,0.360750,-0.043949,0.302669,0.167438,0.298663,0.256256,1.396309,0.580235,1.390197,1.122247,0.778298,-0.778373,0.537270,0.179065,0.017857,0.000000,0.000000,0.005952,-0.189990,0.862934,0.110341,2.062713,0.557600,2.256806,76.500055,12.080340,17.689098,83.342118,14.266403,24.566088,-325.715530,-16.348903,-31.468360,-0.807786,0.315187,0.360750,-0.043949,0.302669,0.167438,0.298663,0.256256,1.396309,0.580235,1.390197,1.122247,0.778298,-0.778373,0.537270,0.179065,0.017857,0.000000,0.000000,0.005952,-0.189990,0.862934,0.110341,2.062713,0.557600,2.256806,76.500055,12.080340,17.689098,83.342118,14.266403,24.566088,-325.715530,-16.348903,-31.468360,shortStanding,J
-0.635257,0.550920,0.359142,0.091602,0.352033,0.269668,0.233735,0.285145,0.489538,0.203847,0.786731,0.493372,-1.261529,-0.425163,-0.491765,-0.726152,0.053097,0.000000,0.000000,0.017699,0.582389,0.880129,0.649882,2.506797,2.197435,2.520897,49.377483,36.053415,15.532633,59.605052,42.514454,20.748467,-126.142475,-68.157709,-25.415044,-0.635257,0.550920,0.359142,0.091602,0.352033,0.269668,0.233735,0.285145,0.489538,0.203847,0.786731,0.493372,-1.261529,-0.425163,-0.491765,-0.726152,0.053097,0.000000,0.000000,0.017699,0.582389,0.880129,0.649882,2.506797,2.197435,2.520897,49.377483,36.053415,15.532633,59.605052,42.514454,20.748467,-126.142475,-68.157709,-25.415044,-0.635257,0.550920,0.359142,0.091602,0.352033,0.269668,0.233735,0.285145,0.489538,0.203847,0.786731,0.493372,-1.261529,-0.425163,-0.491765,-0.726152,0.053097,0.000000,0.000000,0.017699,0.582389,0.880129,0.649882,2.506797,2.197435,2.520897,49.377483,36.053415,15.532633,59.605052,42.514454,20.748467,-126.142475,-68.157709,-25.415044,shortStanding,J
-0.647584,0.561327,0.323611,0.079118,0.340631,0.247734,0.248722,0.279029,0.654781,0.072523,0.906465,0.544590,-0.826131,-0.770402,-0.380603,-0.659045,0.017699,0.000000,0.000000,0.005900,0.548991,0.882319,0.594132,2.494677,2.087636,2.495992,50.803312,37.404952,13.004694,60.499619,42.540024,18.824264,-130.217283,-68.223451,-22.586941,-0.647584,0.561327,0.323611,0.079118,0.340631,0.247734,0.248722,0.279029,0.654781,0.072523,0.906465,0.544590,-0.826131,-0.770402,-0.380603,-0.659045,0.017699,0.000000,0.000000,0.005900,0.548991,0.882319,0.594132,2.494677,2.087636,2.495992,50.803312,37.404952,13.004694,60.499619,42.540024,18.824264,-130.217283,-68.223451,-22.586941,-0.647584,0.561327,0.323611,0.079118,0.340631,0.247734,0.248722,0.279029,0.654781,0.072523,0.906465,0.544590,-0.826131,-0.770402,-0.380603,-0.659045,0.017699,0.000000,0.000000,0.005900,0.548991,0.882319,0.594132,2.494677,2.087636,2.495992,50.803312,37.404952,13.004694,60.499619,42.540024,18.824264,-130.217283,-68.223451,-22.586941,shortStanding,J
